user_id,group,vm_id,vpn_location,vpn_server,proportion
13014,immigration - immigrant,1,Las Vegas,8,95
13015,immigration - immigrant,1,Los Angeles,76,71
13016,immigration - immigrant,1,Miami,54,6
13017,immigration - immigrant,1,New Orleans,22,84
13018,immigration - immigrant,1,New York,9,35
13019,immigration - immigrant,1,Phoenix,30,48
13020,immigration - immigrant,1,San Jose,21,90
13021,immigration - immigrant,1,Seattle,14,7
13022,immigration - immigrant,1,Ashburn,82,16
13023,immigration - immigrant,1,Atlanta,96,51
13024,immigration - immigrant,1,Boston,76,64
13025,immigration - immigrant,1,Charlotte,12,25
13026,immigration - immigrant,1,Chicago,90,52
13027,immigration - immigrant,1,Cincinnati,13,26
13028,immigration - immigrant,1,Dallas,95,56
13029,immigration - immigrant,1,Denver,20,65
13030,immigration - immigrant,1,Houston,52,28
13031,immigration - immigrant,1,Las Vegas,17,5
13032,immigration - immigrant,1,Los Angeles,24,5
13033,immigration - immigrant,1,Miami,62,67
13034,immigration - immigrant,1,New Orleans,16,1
13035,immigration - immigrant,1,New York,84,38
13036,immigration - immigrant,1,Phoenix,7,72
13037,immigration - immigrant,1,San Jose,25,10
13038,immigration - immigrant,1,Seattle,4,56
13039,immigration - immigrant,1,Ashburn,59,89
13040,immigration - immigrant,1,Atlanta,6,95
13041,immigration - immigrant,1,Boston,61,59
13042,immigration - immigrant,1,Charlotte,6,83
13043,immigration - immigrant,1,Chicago,17,48
13044,immigration - immigrant,1,Cincinnati,9,0
13045,immigration - immigrant,1,Dallas,67,84
13046,immigration - immigrant,1,Denver,9,71
13047,immigration - immigrant,1,Houston,31,48
13048,immigration - immigrant,1,Las Vegas,20,65
13049,immigration - immigrant,1,Los Angeles,51,61
13050,kinks - bdsm,1,Miami,53,20
13051,kinks - bdsm,1,New Orleans,34,73
13052,kinks - bdsm,1,New York,59,80
13053,kinks - bdsm,1,Phoenix,18,14
13054,kinks - bdsm,1,San Jose,13,49
13055,kinks - bdsm,1,Seattle,4,89
13056,kinks - bdsm,1,Ashburn,42,9
13057,kinks - bdsm,1,Atlanta,124,20
13058,kinks - bdsm,1,Boston,25,73
13059,kinks - bdsm,1,Charlotte,29,61
13060,kinks - bdsm,1,Chicago,125,91
13061,kinks - bdsm,1,Cincinnati,9,67
13062,kinks - bdsm,1,Dallas,98,37
13063,kinks - bdsm,1,Denver,4,90
13064,kinks - bdsm,1,Houston,18,17
13065,kinks - bdsm,1,Las Vegas,5,37
13066,kinks - bdsm,1,Los Angeles,41,21
13067,kinks - bdsm,1,Miami,38,7
13068,kinks - bdsm,1,New Orleans,3,62
13069,kinks - bdsm,1,New York,97,85
13070,kinks - bdsm,1,Phoenix,13,43
13071,kinks - bdsm,1,San Jose,39,56
13072,kinks - bdsm,1,Seattle,22,97
13073,kinks - bdsm,1,Ashburn,115,39
13074,kinks - bdsm,1,Atlanta,89,87
13075,kinks - bdsm,1,Boston,56,31
13076,kinks - bdsm,1,Charlotte,0,84
13077,kinks - bdsm,1,Chicago,72,38
13078,kinks - bdsm,1,Cincinnati,0,32
13079,kinks - bdsm,1,Dallas,99,63
13080,kinks - bdsm,1,Denver,29,28
13081,kinks - bdsm,1,Houston,36,8
13082,kinks - bdsm,1,Las Vegas,36,41
13083,kinks - bdsm,1,Los Angeles,75,54
13084,kinks - bdsm,1,Miami,37,17
13085,kinks - bdsm,1,New Orleans,41,92
13086,kinks - bdsm,1,New York,59,96
13087,kinks - bdsm,1,Phoenix,30,95
13088,kinks - bdsm,1,San Jose,17,82
13089,kinks - bdsm,1,Seattle,28,49
13090,kinks - bdsm,1,Ashburn,55,99
13091,kinks - bdsm,1,Atlanta,16,89
13092,kinks - bdsm,1,Boston,62,92
13093,kinks - bdsm,1,Charlotte,20,93
13094,kinks - bdsm,1,Chicago,23,40
13095,kinks - bdsm,1,Cincinnati,3,84
13096,kinks - bdsm,1,Dallas,42,94
13097,kinks - bdsm,1,Denver,5,5
13098,kinks - bdsm,1,Houston,33,48
13099,kinks - bdsm,1,Las Vegas,43,3
13100,kinks - bdsm,1,Los Angeles,47,31
13101,kinks - bdsm,1,Miami,7,59
13102,kinks - bdsm,1,New Orleans,29,47
13103,kinks - bdsm,1,New York,58,11
13104,kinks - bdsm,1,Phoenix,34,76
13105,kinks - bdsm,1,San Jose,53,30
13106,kinks - bdsm,1,Seattle,21,85
13107,kinks - bdsm,1,Ashburn,0,91
13108,kinks - bdsm,1,Atlanta,75,48
13109,kinks - bdsm,1,Boston,65,6
13110,kinks - bdsm,1,Charlotte,19,80
13111,kinks - bdsm,1,Chicago,34,45
13112,kinks - bdsm,1,Cincinnati,1,39
13113,kinks - bdsm,1,Dallas,87,11
13114,kinks - bdsm,1,Denver,31,4
13115,kinks - bdsm,1,Houston,26,8
13116,kinks - bdsm,1,Las Vegas,3,83
13117,kinks - bdsm,1,Los Angeles,47,68
13118,kinks - bdsm,1,Miami,13,14
13119,kinks - bdsm,1,New Orleans,50,65
13120,kinks - bdsm,1,New York,70,72
13121,kinks - bdsm,1,Phoenix,23,91
13122,kinks - bdsm,1,San Jose,50,97
13123,kinks - bdsm,1,Seattle,22,96
13124,kinks - bdsm,1,Ashburn,23,72
13125,kinks - bdsm,1,Atlanta,133,28
13126,kinks - bdsm,1,Boston,30,27
13127,kinks - bdsm,1,Charlotte,36,98
13128,kinks - bdsm,1,Chicago,12,71
13129,kinks - bdsm,1,Cincinnati,2,62
13130,kinks - bdsm,1,Dallas,69,89
13131,kinks - bdsm,1,Denver,22,37
13132,kinks - bdsm,1,Houston,2,64
13133,kinks - bdsm,1,Las Vegas,30,62
13134,kinks - bdsm,1,Los Angeles,17,63
13135,kinks - bdsm,1,Miami,0,63
13136,kinks - bdsm,1,New Orleans,49,42
13137,kinks - bdsm,1,New York,26,17
13138,kinks - bdsm,1,Phoenix,12,9
13139,kinks - bdsm,1,San Jose,46,0
13140,kinks - bdsm,1,Seattle,24,84
13141,kinks - bdsm,1,Ashburn,94,73
13142,kinks - bdsm,1,Atlanta,69,1
13143,kinks - bdsm,1,Boston,53,51
13144,kinks - bdsm,1,Charlotte,16,92
13145,kinks - bdsm,1,Chicago,23,61
13146,kinks - bdsm,1,Cincinnati,1,75
13147,kinks - bdsm,1,Dallas,43,32
13148,kinks - bdsm,1,Denver,32,73
13149,kinks - bdsm,1,Houston,45,28
13150,kinks - bdsm,1,Las Vegas,45,48
13151,kinks - bdsm,1,Los Angeles,60,57
13152,kinks - bdsm,1,Miami,39,30
13153,kinks - bdsm,1,New Orleans,16,77
13154,kinks - bdsm,1,New York,53,56
13155,kinks - bdsm,1,Phoenix,16,41
13156,kinks - bdsm,1,San Jose,52,70
13157,kinks - bdsm,1,Seattle,18,57
13158,kinks - bdsm,1,Ashburn,106,0
13159,kinks - bdsm,1,Atlanta,39,86
13160,kinks - bdsm,1,Boston,50,32
13161,kinks - bdsm,1,Charlotte,3,14
13162,kinks - bdsm,1,Chicago,68,46
13163,kinks - bdsm,1,Cincinnati,19,6
13164,kinks - bdsm,1,Dallas,10,26
13165,kinks - bdsm,1,Denver,21,67
13166,kinks - bdsm,1,Houston,5,8
13167,kinks - bdsm,1,Las Vegas,31,27
13168,kinks - bdsm,1,Los Angeles,14,28
13169,kinks - bdsm,1,Miami,8,5
13170,kinks - bdsm,1,New Orleans,2,41
13171,kinks - bdsm,1,New York,101,7
13172,kinks - bdsm,1,Phoenix,20,33
13173,kinks - bdsm,1,San Jose,38,98
13174,kinks - bdsm,1,Seattle,15,6
13175,kinks - bdsm,1,Ashburn,116,74
13176,kinks - bdsm,1,Atlanta,15,28
13177,kinks - bdsm,1,Boston,53,64
13178,kinks - bdsm,1,Charlotte,22,54
13179,kinks - bdsm,1,Chicago,3,54
13180,kinks - bdsm,1,Cincinnati,5,5
13181,kinks - bdsm,1,Dallas,97,55
13182,kinks - bdsm,1,Denver,18,68
13183,kinks - bdsm,1,Houston,8,90
13184,kinks - bdsm,1,Las Vegas,19,92
13185,kinks - bdsm,1,Los Angeles,17,4
13186,kinks - bdsm,1,Miami,55,70
13187,kinks - bdsm,1,New Orleans,28,80
13188,kinks - bdsm,1,New York,37,9
13189,kinks - bdsm,1,Phoenix,26,8
13190,kinks - bdsm,1,San Jose,34,0
13191,kinks - bdsm,1,Seattle,18,50
13192,kinks - bdsm,1,Ashburn,74,74
13193,kinks - bdsm,1,Atlanta,120,0
13194,kinks - bdsm,1,Boston,19,39
13195,kinks - bdsm,1,Charlotte,35,46
13196,kinks - bdsm,1,Chicago,14,9
13197,kinks - bdsm,1,Cincinnati,9,89
13198,kinks - bdsm,1,Dallas,6,68
13199,kinks - bdsm,1,Denver,16,93
13200,kinks - bdsm,1,Houston,46,76
13201,kinks - bdsm,1,Las Vegas,40,86
13202,kinks - bdsm,1,Los Angeles,31,97
13203,kinks - bdsm,1,Miami,63,32
13204,kinks - bdsm,1,New Orleans,18,13
13205,kinks - bdsm,1,New York,122,17
13206,kinks - bdsm,1,Phoenix,25,85
13207,kinks - bdsm,1,San Jose,22,0
13208,kinks - bdsm,1,Seattle,2,68
13209,kinks - bdsm,1,Ashburn,22,17
13210,kinks - bdsm,1,Atlanta,63,76
13211,kinks - bdsm,1,Boston,20,38
13212,kinks - bdsm,1,Charlotte,7,26
13213,kinks - bdsm,1,Chicago,45,44
13214,kinks - bdsm,1,Cincinnati,7,55
13215,kinks - bdsm,1,Dallas,26,44
13216,kinks - bdsm,1,Denver,11,36
13217,kinks - bdsm,1,Houston,30,41
13218,kinks - bdsm,1,Las Vegas,14,65
13219,kinks - bdsm,1,Los Angeles,31,36
13220,kinks - bdsm,1,Miami,52,99
13221,kinks - bdsm,1,New Orleans,19,1
13222,kinks - bdsm,1,New York,127,67
13223,kinks - bdsm,1,Phoenix,24,68
13224,kinks - bdsm,1,San Jose,34,23
13225,kinks - bdsm,1,Seattle,20,61
13226,kinks - bdsm,1,Ashburn,119,55
13227,kinks - bdsm,1,Atlanta,112,91
13228,kinks - bdsm,1,Boston,69,51
13229,kinks - bdsm,1,Charlotte,25,94
13230,kinks - bdsm,1,Chicago,113,62
13231,kinks - bdsm,1,Cincinnati,0,88
13232,kinks - bdsm,1,Dallas,105,57
13233,kinks - bdsm,1,Denver,24,42
13234,kinks - bdsm,1,Houston,33,0
13235,kinks - bdsm,1,Las Vegas,1,5
13236,kinks - bdsm,1,Los Angeles,44,73
13237,kinks - bdsm,1,Miami,53,99
13238,kinks - bdsm,1,New Orleans,15,27
13239,kinks - bdsm,1,New York,59,31
13240,kinks - bdsm,1,Phoenix,13,38
13241,kinks - bdsm,1,San Jose,4,7
13242,kinks - bdsm,1,Seattle,2,31
13243,kinks - bdsm,1,Ashburn,94,71
13244,kinks - bdsm,1,Atlanta,3,0
13245,kinks - bdsm,1,Boston,38,98
13246,kinks - bdsm,1,Charlotte,2,99
13247,kinks - bdsm,1,Chicago,116,38
13248,kinks - bdsm,1,Cincinnati,13,21
13249,kinks - bdsm,1,Dallas,91,47
13250,kinks - bdsm,1,Denver,24,94
13251,kinks - bdsm,1,Houston,37,97
13252,kinks - bdsm,1,Las Vegas,6,45
13253,kinks - bdsm,1,Los Angeles,64,59
13254,kinks - bdsm,1,Miami,8,32
13255,kinks - bdsm,1,New Orleans,43,31
13256,kinks - bdsm,1,New York,147,42
13257,kinks - bdsm,1,Phoenix,20,90
13258,kinks - bdsm,1,San Jose,49,71
13259,kinks - bdsm,1,Seattle,23,87
13260,kinks - bdsm,1,Ashburn,18,17
13261,kinks - bdsm,1,Atlanta,129,30
13262,kinks - bdsm,1,Boston,24,89
13263,kinks - bdsm,1,Charlotte,35,51
13264,kinks - bdsm,1,Chicago,39,88
13265,kinks - bdsm,1,Cincinnati,7,24
13266,kinks - bdsm,1,Dallas,91,4
13267,kinks - bdsm,1,Denver,24,97
13268,kinks - bdsm,1,Houston,5,39
13269,kinks - bdsm,1,Las Vegas,10,30
13270,kinks - bdsm,1,Los Angeles,13,46
13271,kinks - bdsm,1,Miami,46,19
13272,kinks - bdsm,1,New Orleans,28,6
13273,kinks - bdsm,1,New York,43,28
13274,kinks - bdsm,1,Phoenix,24,79
13275,kinks - bdsm,1,San Jose,37,1
13276,kinks - bdsm,1,Seattle,9,81
13277,kinks - bdsm,1,Ashburn,12,49
13278,kinks - bdsm,1,Atlanta,142,33
13279,kinks - bdsm,1,Boston,27,34
13280,kinks - bdsm,1,Charlotte,15,42
13281,kinks - bdsm,1,Chicago,117,53
13282,kinks - bdsm,1,Cincinnati,9,64
13283,kinks - bdsm,1,Dallas,25,99
13284,kinks - bdsm,1,Denver,12,80
13285,kinks - bdsm,1,Houston,50,78
13286,kinks - bdsm,1,Las Vegas,7,69
13287,kinks - bdsm,1,Los Angeles,28,83
13288,kinks - bdsm,1,Miami,29,59
13289,kinks - bdsm,1,New Orleans,38,92
13290,kinks - bdsm,1,New York,17,27
13291,kinks - bdsm,1,Phoenix,14,30
13292,kinks - bdsm,1,San Jose,17,71
13293,kinks - bdsm,1,Seattle,7,5
13294,kinks - bdsm,1,Ashburn,1,15
13295,kinks - bdsm,1,Atlanta,112,86
13296,kinks - bdsm,1,Boston,25,60
13297,kinks - bdsm,1,Charlotte,18,43
13298,kinks - bdsm,1,Chicago,76,13
13299,kinks - bdsm,1,Cincinnati,4,73
13300,kinks - bdsm,1,Dallas,57,85
13301,kinks - bdsm,1,Denver,22,42
13302,kinks - bdsm,1,Houston,34,9
13303,kinks - bdsm,1,Las Vegas,40,10
13304,kinks - bdsm,1,Los Angeles,20,53
13305,kinks - bdsm,1,Miami,56,6
13306,kinks - bdsm,1,New Orleans,25,42
13307,kinks - bdsm,1,New York,109,70
13308,kinks - bdsm,1,Phoenix,22,55
13309,kinks - bdsm,1,San Jose,17,68
13310,kinks - bdsm,1,Seattle,12,30
13311,kinks - bdsm,1,Ashburn,29,57
13312,kinks - bdsm,1,Atlanta,71,72
13313,kinks - bdsm,1,Boston,4,21
13314,kinks - bdsm,1,Charlotte,3,9
13315,kinks - bdsm,1,Chicago,23,17
13316,kinks - bdsm,1,Cincinnati,20,48
13317,kinks - bdsm,1,Dallas,108,22
13318,kinks - bdsm,1,Denver,21,14
13319,kinks - bdsm,1,Houston,36,70
13320,kinks - bdsm,1,Las Vegas,33,17
13321,kinks - bdsm,1,Los Angeles,83,30
13322,kinks - bdsm,1,Miami,58,80
13323,kinks - bdsm,1,New Orleans,9,51
13324,kinks - bdsm,1,New York,0,39
13325,kinks - bdsm,1,Phoenix,3,10
13326,kinks - bdsm,1,San Jose,12,41
13327,kinks - bdsm,1,Seattle,27,5
13328,kinks - bdsm,1,Ashburn,102,56
13329,kinks - bdsm,1,Atlanta,15,94
13330,kinks - bdsm,1,Boston,63,41
13331,kinks - bdsm,1,Charlotte,31,22
13332,kinks - bdsm,1,Chicago,41,23
13333,kinks - bdsm,1,Cincinnati,5,93
13334,kinks - bdsm,1,Dallas,73,39
13335,kinks - bdsm,1,Denver,0,22
13336,kinks - bdsm,1,Houston,21,82
13337,kinks - bdsm,1,Las Vegas,34,48
13338,kinks - bdsm,1,Los Angeles,33,28
13339,kinks - bdsm,1,Miami,39,8
13340,kinks - bdsm,1,New Orleans,11,70
13341,kinks - bdsm,1,New York,16,13
13342,kinks - bdsm,1,Phoenix,11,57
13343,kinks - bdsm,1,San Jose,32,8
13344,kinks - bdsm,1,Seattle,17,61
13345,kinks - bdsm,1,Ashburn,106,6
13346,kinks - bdsm,1,Atlanta,3,9
13347,kinks - bdsm,1,Boston,40,11
13348,kinks - bdsm,1,Charlotte,12,15
13349,kinks - bdsm,1,Chicago,27,62
13350,kinks - bdsm,1,Cincinnati,18,84
13351,kinks - bdsm,1,Dallas,97,12
13352,kinks - bdsm,1,Denver,1,31
13353,kinks - bdsm,1,Houston,52,95
13354,kinks - bdsm,1,Las Vegas,18,51
13355,kinks - bdsm,1,Los Angeles,36,62
13356,kinks - bdsm,1,Miami,41,35
13357,kinks - bdsm,1,New Orleans,23,14
13358,kinks - bdsm,1,New York,108,16
13359,kinks - bdsm,1,Phoenix,28,17
13360,kinks - bdsm,1,San Jose,31,40
13361,kinks - bdsm,1,Seattle,26,26
13362,kinks - bdsm,1,Ashburn,12,77
13363,kinks - bdsm,1,Atlanta,2,62
13364,kinks - bdsm,1,Boston,11,98
13365,kinks - bdsm,1,Charlotte,5,81
13366,kinks - bdsm,1,Chicago,52,19
13367,kinks - bdsm,1,Cincinnati,18,49
13368,kinks - bdsm,1,Dallas,93,84
13369,kinks - bdsm,1,Denver,3,6
13370,kinks - bdsm,1,Houston,26,87
13371,kinks - bdsm,1,Las Vegas,22,80
13372,kinks - bdsm,1,Los Angeles,31,41
13373,kinks - bdsm,1,Miami,45,0
13374,kinks - bdsm,1,New Orleans,3,11
13375,kinks - bdsm,1,New York,65,89
13376,kinks - bdsm,1,Phoenix,33,69
13377,kinks - bdsm,1,San Jose,37,41
13378,kinks - bdsm,1,Seattle,25,39
13379,kinks - bdsm,1,Ashburn,39,53
13380,kinks - bdsm,1,Atlanta,142,59
13381,kinks - bdsm,1,Boston,76,89
13382,kinks - bdsm,1,Charlotte,30,91
13383,kinks - bdsm,1,Chicago,43,72
13384,kinks - bdsm,1,Cincinnati,16,78
13385,kinks - bdsm,1,Dallas,25,32
13386,kinks - bdsm,1,Denver,3,96
13387,kinks - bdsm,1,Houston,53,65
13388,kinks - bdsm,1,Las Vegas,20,15
13389,kinks - bdsm,1,Los Angeles,82,50
13390,kinks - bdsm,1,Miami,36,93
13391,kinks - bdsm,1,New Orleans,7,20
13392,kinks - bdsm,1,New York,26,23
13393,kinks - bdsm,1,Phoenix,0,85
13394,kinks - bdsm,1,San Jose,9,69
13395,kinks - bdsm,1,Seattle,5,45
13396,kinks - bdsm,1,Ashburn,0,94
13397,kinks - bdsm,1,Atlanta,109,69
13398,kinks - bdsm,1,Boston,12,54
13399,kinks - bdsm,1,Charlotte,17,28
13400,kinks - bdsm,1,Chicago,58,22
13401,kinks - bdsm,1,Cincinnati,17,82
13402,kinks - bdsm,1,Dallas,7,7
13403,kinks - bdsm,1,Denver,13,28
13404,kinks - bdsm,1,Houston,38,50
13405,kinks - bdsm,1,Las Vegas,4,78
13406,kinks - bdsm,1,Los Angeles,3,49
13407,kinks - bdsm,1,Miami,53,15
13408,kinks - bdsm,1,New Orleans,26,71
13409,kinks - bdsm,1,New York,59,37
13410,kinks - bdsm,1,Phoenix,27,45
13411,kinks - bdsm,1,San Jose,23,53
13412,kinks - bdsm,1,Seattle,14,79
13413,kinks - bdsm,1,Ashburn,4,97
13414,kinks - bdsm,1,Atlanta,22,47
13415,kinks - bdsm,1,Boston,54,31
13416,kinks - bdsm,1,Charlotte,8,80
13417,kinks - bdsm,1,Chicago,48,53
13418,kinks - bdsm,1,Cincinnati,20,20
13419,kinks - bdsm,1,Dallas,81,39
13420,kinks - bdsm,1,Denver,6,83
13421,kinks - bdsm,1,Houston,19,89
13422,kinks - bdsm,1,Las Vegas,9,90
13423,kinks - bdsm,1,Los Angeles,26,80
13424,kinks - bdsm,1,Miami,62,86
13425,kinks - bdsm,1,New Orleans,35,72
13426,kinks - bdsm,1,New York,93,39
13427,kinks - bdsm,1,Phoenix,25,7
13428,kinks - bdsm,1,San Jose,19,94
13429,kinks - bdsm,1,Seattle,1,30
13430,kinks - bdsm,1,Ashburn,56,43
13431,kinks - bdsm,1,Atlanta,43,55
13432,kinks - bdsm,1,Boston,63,99
13433,kinks - bdsm,1,Charlotte,14,13
13434,kinks - bdsm,1,Chicago,5,18
13435,kinks - bdsm,1,Cincinnati,12,27
13436,kinks - bdsm,1,Dallas,69,74
13437,kinks - bdsm,1,Denver,24,55
13438,kinks - bdsm,1,Houston,32,15
13439,kinks - bdsm,1,Las Vegas,21,16
13440,kinks - bdsm,1,Los Angeles,32,73
13441,kinks - bdsm,1,Miami,6,73
13442,kinks - bdsm,1,New Orleans,46,53
13443,kinks - bdsm,1,New York,42,56
13444,kinks - bdsm,1,Phoenix,8,69
13445,kinks - bdsm,1,San Jose,3,89
13446,kinks - bdsm,1,Seattle,18,74
13447,kinks - bdsm,1,Ashburn,106,70
13448,kinks - bdsm,1,Atlanta,104,56
13449,kinks - bdsm,1,Boston,16,97
13450,kinks - bdsm,1,Charlotte,1,56
13451,kinks - bdsm,1,Chicago,20,92
13452,kinks - bdsm,1,Cincinnati,17,19
13453,kinks - bdsm,1,Dallas,47,17
13454,kinks - bdsm,1,Denver,25,73
13455,kinks - bdsm,1,Houston,51,79
13456,kinks - bdsm,1,Las Vegas,20,52
13457,kinks - bdsm,1,Los Angeles,63,88
13458,kinks - bdsm,1,Miami,46,96
13459,kinks - bdsm,1,New Orleans,14,74
13460,kinks - bdsm,1,New York,55,0
13461,kinks - bdsm,1,Phoenix,11,71
13462,kinks - bdsm,1,San Jose,33,26
13463,kinks - bdsm,1,Seattle,17,65
13464,kinks - bdsm,1,Ashburn,28,57
13465,kinks - bdsm,1,Atlanta,141,63
13466,kinks - bdsm,1,Boston,34,20
13467,kinks - bdsm,1,Charlotte,29,97
13468,kinks - bdsm,1,Chicago,38,45
13469,kinks - bdsm,1,Cincinnati,17,59
13470,kinks - bdsm,1,Dallas,24,43
13471,kinks - bdsm,1,Denver,22,13
13472,kinks - bdsm,1,Houston,8,43
13473,kinks - bdsm,1,Las Vegas,30,49
13474,kinks - bdsm,1,Los Angeles,49,22
13475,kinks - bdsm,1,Miami,53,59
13476,kinks - bdsm,1,New Orleans,15,64
13477,kinks - bdsm,1,New York,137,74
13478,kinks - bdsm,1,Phoenix,31,69
13479,kinks - bdsm,1,San Jose,47,2
13480,kinks - bdsm,1,Seattle,3,20
13481,kinks - bdsm,1,Ashburn,94,65
13482,kinks - bdsm,1,Atlanta,58,20
13483,kinks - bdsm,1,Boston,51,19
13484,kinks - bdsm,1,Charlotte,32,88
13485,kinks - bdsm,1,Chicago,55,56
13486,kinks - bdsm,1,Cincinnati,10,10
13487,kinks - bdsm,1,Dallas,47,16
13488,kinks - bdsm,1,Denver,10,86
13489,kinks - bdsm,1,Houston,28,83
13490,kinks - bdsm,1,Las Vegas,20,24
13491,kinks - bdsm,1,Los Angeles,11,53
13492,kinks - bdsm,1,Miami,15,98
13493,kinks - bdsm,1,New Orleans,20,81
13494,kinks - bdsm,1,New York,18,89
